Frequency (Hz),Trace 1 (V)
31978.98327464789,0.0002465871314279794
32021.96577904929,0.0002230641975431714
32064.9482834507,0.000182704017032692
32107.93078785211,7.923691735538354e-05
32150.91329225352,1.196652703853597e-05
32193.89579665493,1.737223286750292e-05
32236.87830105633,2.980969164619348e-05
32279.86080545775,3.129562015903652e-05
32322.84330985915,2.885111931034899e-05
32365.82581426056,2.781945797546673e-05
32408.80831866197,2.96692768053935e-05
32451.79082306338,3.523644328782603e-05
32494.77332746479,3.583734083313338e-05
32537.75583186619,3.364216874651747e-05
32580.7383362676,3.279952122601242e-05
32623.72084066901,2.512870617591386e-05
32666.70334507042,1.824013991066941e-05
32709.68584947183,1.744239454575648e-05
32752.66835387324,2.775661225708712e-05
32795.65085827465,4.041473527462203e-05
32838.63336267605,4.1797058479793e-05
32881.61586707746,3.145269199671356e-05
32924.59837147887,1.533049401378186e-05
32967.58087588028,7.480379860231769e-06
33010.56338028169,1.404591049341694e-05
33053.5458846831,1.370341493033206e-05
33096.5283890845,1.799002238699883e-06
33139.51089348592,1.407159269870016e-05
33182.49339788732,3.908649528490754e-05
33225.47590228873,6.137481848214026e-05
33268.45840669014,5.783145324066656e-05
33311.44091109154,3.726026997384514e-05
33354.42341549296,2.357556454237222e-05
33397.40591989437,4.334934811567681e-05
33440.38842429577,4.874674442537015e-05
33483.37092869718,4.351204615693975e-05
33526.35343309859,4.272176775679156e-05
33569.3359375,4.473740714225137e-05
33612.31844190141,5.226353207776983e-05
33655.30094630281,5.445089871031765e-05
33698.28345070422,4.923218839036529e-05
33741.26595510563,4.048704075098779e-05
33784.24845950704,1.831867079152574e-05
33827.23096390845,8.979929651284822e-06
33870.21346830986,2.537653446329254e-05
33913.19597271126,3.321520872360066e-05
33956.17847711268,2.292925388194457e-05
33999.16098151408,3.219592861444962e-05
34042.14348591549,5.909041091869604e-05
34085.1259903169,7.073271727356823e-05
34128.1084947183,6.402135117465336e-05
34171.09099911972,4.744527288167292e-05
34214.07350352113,3.46425532076941e-05
34257.05600792253,1.824385255273682e-05
34300.03851232394,1.914524900942858e-05
34343.02101672535,1.60281947642284e-05
34386.00352112676,8.988793752127315e-06
34428.98602552817,4.279147611383768e-06
34471.96852992957,5.499816483215678e-05
34514.95103433098,0.0001298907026162581
34557.9335387324,0.0001606246973575066
34600.9160431338,0.0001708985948900835
34643.89854753521,0.0001483762324011341
34686.88105193662,7.961097544563801e-05
34729.86355633802,5.025690934101763e-05
34772.84606073944,4.619260559351305e-05
34815.82856514084,3.998555646517123e-05
34858.81106954225,3.540989235716783e-05
34901.79357394366,3.861030454872634e-05
34944.77607834506,4.97063289474894e-05
34987.75858274648,5.366366442045744e-05
35030.74108714789,5.690004707526222e-05
35073.72359154929,5.661888979371708e-05
35116.7060959507,5.2600965766527e-05
35159.68860035211,5.194848953326288e-05
35202.67110475352,4.162742904484384e-05
35245.65360915493,2.231858026486602e-05
35288.63611355633,3.938814868337322e-06
35331.61861795774,7.51860955547579e-06
35374.60112235916,9.615541685739265e-06
35417.58362676056,8.154795770900291e-06
35460.56613116197,1.296898043649961e-05
35503.54863556338,2.205569112434099e-05
35546.53113996478,2.943518735742757e-05
35589.5136443662,3.242950502099256e-05
35632.4961487676,2.956531564405684e-05
35675.47865316901,4.360153943312801e-05
35718.46115757042,0.0007589179154551402
35761.44366197183,0.002804196761782139
35804.42616637324,0.004437324013183107
35847.40867077465,0.004669782009322164
35890.39117517605,0.004554420569194859
35933.37367957746,0.003201008443432853
35976.35618397887,0.001051317725296153
36019.33868838028,8.343144172213769e-05
36062.32119278169,2.00140959577951e-05
36105.3036971831,2.969010504072278e-05
36148.2862015845,3.548027556848848e-05
36191.26870598592,3.434386436977703e-05
36234.25121038732,2.390399026340749e-05
36277.23371478873,1.86455228017628e-05
36320.21621919014,2.581262260259574e-05
36363.19872359154,4.890677909616574e-05
36406.18122799296,6.747662410227656e-05
36449.16373239437,6.206344784853247e-05
36492.14623679577,4.776533319488603e-05
36535.12874119718,3.925969583043804e-05
36578.11124559859,6.505732980052894e-05
36621.09375,8.473896008403678e-05
36664.07625440141,8.399131448829214e-05
36707.05875880281,6.380693714172621e-05
36750.04126320422,3.04040304917979e-05
36793.02376760563,3.570035781596677e-05
36836.00627200704,4.656179404754404e-05
36878.98877640845,4.40145347058021e-05
36921.97128080986,2.131306454410203e-05
36964.95378521126,3.504522265040023e-05
37007.93628961268,6.156238663803697e-05
37050.91879401408,0.0001057670488371833
37093.90129841549,0.0001280056477903102
37136.8838028169,0.0001243482728282867
37179.8663072183,0.0001057107895215733
37222.84881161972,5.529391080106682e-05
37265.83131602113,4.37528771111759e-05
37308.81382042253,3.802204943325765e-05
37351.79632482394,2.052793231461131e-05
37394.77882922535,1.688432161651885e-05
37437.76133362676,6.652769304162404e-06
37480.74383802817,2.974862862744678e-05
37523.72634242957,5.153880459868386e-05
37566.70884683098,5.517860221532894e-05
37609.6913512324,4.767067488544607e-05
37652.6738556338,4.169128139083001e-05
37695.65636003521,5.995299745893539e-05
37738.63886443662,7.766514229544017e-05
37781.62136883802,8.304093906001245e-05
37824.60387323944,8.000834286656946e-05
37867.58637764084,6.429905124643056e-05
37910.56888204225,5.095382149498881e-05
37953.55138644366,4.10029191962782e-05
37996.53389084506,3.388240275493119e-05
38039.51639524648,3.80236049398668e-05
38082.49889964789,4.659346952623455e-05
38125.48140404929,5.615397532804395e-05
38168.4639084507,6.541149512426114e-05
38211.44641285211,6.577704914179284e-05
38254.42891725352,6.164879537183368e-05
38297.41142165493,5.236140582071249e-05
38340.39392605633,3.890503279316293e-05
38383.37643045774,2.630672897819537e-05
38426.35893485916,1.627865390579408e-05
38469.34143926056,1.557126768321956e-05
38512.32394366197,2.404441806776593e-05
38555.30644806338,3.384507656183598e-05
38598.28895246478,3.235332109326618e-05
38641.2714568662,2.518657018913365e-05
38684.2539612676,1.642654602910511e-05
38727.23646566901,1.346836789664219e-05
38770.21897007042,1.106050725439425e-05
38813.20147447183,6.661965533963587e-06
38856.18397887324,2.194456460097164e-06
38899.16648327465,7.963449061459594e-06
38942.14898767605,1.775074045648373e-05
38985.13149207746,3.40250893921731e-05
39028.11399647887,4.255636455881175e-05
39071.09650088028,3.550268668280686e-05
39114.07900528169,1.955871199863729e-05
39157.0615096831,1.451669255357725e-05
39200.0440140845,4.232077777210999e-05
39243.02651848592,5.717496493469667e-05
39286.00902288732,5.527823417014018e-05
39328.99152728873,5.100995920807726e-05
39371.97403169014,4.099344975341971e-05
39414.95653609154,3.234582894431438e-05
39457.93904049296,3.098131044319233e-05
39500.92154489437,3.69027036189767e-05
39543.90404929577,3.093028298999213e-05
39586.88655369718,0.000125612796899237
39629.86905809859,0.0003256253733343167
39672.8515625,0.0004053013821228848
39715.83406690141,0.0004044968187324481
39758.81657130281,0.0003512110787697465
39801.79907570422,0.0001786315541733837
39844.78158010563,5.08871476094543e-05
39887.76408450704,3.921741402687385e-05
39930.74658890845,6.977394368050312e-05
39973.72909330986,8.899110992932079e-05
40016.71159771126,7.970694370570357e-05
40059.69410211268,5.985230564027246e-05
40102.67660651408,4.123230802690189e-05
40145.65911091549,1.808086234129219e-05
40188.6416153169,9.555126525021643e-06
40231.6241197183,1.459281552590849e-05
40274.60662411972,1.632756622941368e-05
40317.58912852113,1.626584264868996e-05
40360.57163292253,2.144235614488636e-05
40403.55413732394,1.36273825909596e-05
40446.53664172535,8.759780792091445e-06
40489.51914612676,1.614933722554847e-05
40532.50165052817,1.946245678445855e-05
40575.48415492957,3.788701186565147e-05
40618.46665933098,4.930423030581644e-05
40661.4491637324,4.423188132992038e-05
40704.4316681338,4.320571057761609e-05
40747.41417253521,3.349192182413609e-05
40790.39667693662,2.745181575843783e-05
40833.37918133802,0.0001245934323242008
40876.36168573944,0.0004034361867365392
40919.34419014084,0.0006755074048654944
40962.32669454225,0.0007265056923367367
41005.30919894366,0.0007087603470341522
41048.29170334506,0.000536873513349164
41091.27420774648,0.0002083362240614314
41134.25671214789,3.548367322034784e-05
41177.23921654929,1.703295097982528e-05
41220.2217209507,1.140003191628435e-05
41263.20422535211,9.03197442509435e-06
41306.18672975352,2.435836319013693e-05
41349.16923415493,2.902704860257123e-05
41392.15173855633,3.097714670044702e-05
41435.13424295774,3.200497634815325e-05
41478.11674735916,2.85543271487237e-05
41521.09925176056,2.92934574904049e-05
41564.08175616197,3.266629366660702e-05
41607.06426056338,2.990418721122513e-05
41650.04676496478,2.753890444186482e-05
41693.0292693662,1.868625420213825e-05
41736.0117737676,5.851501741488984e-06
41778.99427816901,3.931824740912665e-06
41821.97678257042,1.97062290680813e-05
41864.95928697183,2.674306347505067e-05
41907.94179137324,3.079455894643374e-05
41950.92429577465,4.353131839762664e-05
41993.90680017605,4.303141878076517e-05
42036.88930457746,3.911482416453307e-05
42079.87180897887,3.708809441730847e-05
42122.85431338028,6.993524932658047e-05
42165.83681778169,0.0001484317820837754
42208.8193221831,0.0001868185093333189
42251.8018265845,0.0001836164297876942
42294.78433098592,0.0001742476121070667
42337.76683538732,0.0001076565739724477
42380.74933978873,2.13719437424855e-05
42423.73184419014,1.281050647238338e-05
42466.71434859154,1.850283910620444e-05
42509.69685299296,1.8084589110177e-05
42552.67935739437,9.95719178460523e-06
42595.66186179577,3.271633757214892e-06
42638.64436619718,1.231896718138588e-05
42681.62687059859,1.945408720001906e-05
42724.609375,1.691896075721494e-05
42767.59187940141,5.506965758775823e-06
42810.57438380281,1.498132996535703e-05
42853.55688820422,2.801822845644612e-05
42896.53939260563,3.078548082237875e-05
42939.52189700704,2.499431199795619e-05
42982.50440140845,1.348490998269009e-05
43025.48690580986,3.037311689893201e-06
43068.46941021126,1.56703973720084e-05
43111.45191461268,2.656257258865417e-05
43154.43441901408,2.862342098205996e-05
43197.41692341549,2.079799383182512e-05
43240.3994278169,1.153399784452515e-05
43283.3819322183,3.475588699687368e-06
43326.36443661972,3.836216090544996e-06
43369.34694102113,1.247536468163952e-05
43412.32944542253,3.024562956934683e-06
43455.31194982394,2.686052355374915e-05
43498.29445422535,3.710489884434744e-05
43541.27695862676,3.058619816261102e-05
43584.25946302817,2.096997139669088e-05
43627.24196742957,1.298062395169457e-05
43670.22447183098,3.566814670574315e-05
43713.2069762324,4.196860880966769e-05
43756.1894806338,3.972899621877102e-05
43799.17198503521,2.694495972174413e-05
43842.15448943662,2.019190711897239e-05
43885.13699383802,1.909986706437983e-05
43928.11949823944,1.685960301316554e-05
43971.10200264084,2.1151976923256e-05
44014.08450704225,2.13921054293548e-05
44057.06701144366,1.37274465778944e-05
44100.04951584506,6.644027736755892e-06
44143.03202024648,1.892721250482359e-05
44186.01452464789,2.640193819899709e-05
44228.99702904929,3.977468223157952e-05
44271.9795334507,6.109108481224368e-05
44314.96203785211,7.367080814958134e-05
44357.94454225352,7.092059393703717e-05
44400.92704665493,5.646152886132855e-05
44443.90955105633,4.116820432196683e-05
44486.89205545774,2.820620069649259e-05
44529.87455985916,2.678963381520098e-05
44572.85706426056,2.31222030336454e-05
44615.83956866197,3.897245928186465e-06
44658.82207306338,2.563098524214659e-05
44701.80457746478,3.378913755513063e-05
44744.7870818662,7.741836934803009e-05
44787.7695862676,9.331238104793266e-05
44830.75209066901,8.092852162315585e-05
44873.73459507042,6.128942358586911e-05
44916.71709947183,2.755070233490327e-05
44959.69960387324,5.599023584944126e-05
45002.68210827465,6.262420746243134e-05
45045.66461267605,4.395300691719442e-05
45088.64711707746,2.119994282343647e-05
45131.62962147887,2.577323211558068e-05
45174.61212588028,5.583677967858869e-05
45217.59463028169,7.640074704792099e-05
45260.5771346831,8.960798206744692e-05
45303.5596390845,8.94566439738616e-05
45346.54214348592,7.454564047327865e-05
45389.52464788732,6.039887873488054e-05
45432.50715228873,4.550114339887883e-05
45475.48965669014,3.039593152812598e-05
45518.47216109154,3.432813674711033e-05
45561.45466549296,2.796123251610055e-05
45604.43716989437,1.84946189259399e-05
45647.41967429577,1.228882924384219e-05
45690.40217869718,3.424911551287768e-05
45733.38468309859,3.603569967644488e-05
45776.3671875,1.961221519889519e-05
45819.34969190141,1.343872235813599e-05
45862.33219630281,3.302821477112073e-05
45905.31470070422,9.635849192528532e-05
45948.29720510563,0.00219016792050803
45991.27970950704,0.01108292293018084
46034.26221390845,0.02153863578939864
46077.24471830986,0.02433056671862367
46120.22722271126,0.0242221392709449
46163.20972711268,0.01977049869772864
46206.19223151408,0.008517704043172833
46249.17473591549,0.001222579551513621
46292.1572403169,1.53361926304275e-05
46335.1397447183,2.228529907159958e-05
46378.12224911972,2.742349154983308e-05
46421.10475352113,1.923108426694173e-05
46464.08725792253,5.242194988809794e-06
46507.06976232394,2.181933273178319e-05
46550.05226672535,2.961141485639363e-05
46593.03477112676,3.776577041583556e-05
46636.01727552817,4.991489627641921e-05
46678.99977992957,4.947692700916519e-05
46721.98228433098,4.623895798829848e-05
46764.9647887324,4.693237965499015e-05
46807.9472931338,6.117146382226597e-05
46850.92979753521,7.276865089220941e-05
46893.91230193662,6.536111742852667e-05
46936.89480633802,4.483130684800845e-05
46979.87731073944,1.192181423617518e-05
47022.85981514084,1.842213558358884e-05
47065.84231954225,2.213721098779582e-05
47108.82482394366,9.191894743715498e-06
47151.80732834506,3.450526244743254e-05
47194.78983274648,5.254866631500592e-05
47237.77233714789,6.081987113019298e-05
47280.75484154929,6.645086084116678e-05
47323.7373459507,6.488501292470937e-05
47366.71985035211,6.142534965516936e-05
47409.70235475352,6.579358368715656e-05
47452.68485915493,6.715132726711439e-05
47495.66736355633,5.612499236666714e-05
47538.64986795774,3.991899019639347e-05
47581.63237235916,2.90579478691307e-05
47624.61487676056,3.419167848147407e-05
47667.59738116197,5.076905933003873e-05
47710.57988556338,7.119738924201502e-05
47753.56238996478,7.863573073567468e-05
47796.5448943662,7.45509123849775e-05
47839.5273987676,5.324786614030959e-05
47882.50990316901,3.104197026253237e-05
47925.49240757042,2.777400338982971e-05
47968.47491197183,3.644420841098516e-05
48011.45741637324,3.918631905659766e-05
48054.43992077465,4.046951815742176e-05
48097.42242517605,3.29090818240368e-05
48140.40492957746,2.162930566231721e-05
48183.38743397887,7.386885367123716e-06
48226.36993838028,2.117469887326338e-05
48269.35244278169,4.065340482769835e-05
48312.3349471831,5.046053653097645e-05
48355.3174515845,5.08484305969068e-05
48398.29995598592,4.374377482831196e-05
48441.28246038732,2.780152661016133e-05
48484.26496478873,1.465296227363956e-05
48527.24746919014,7.339403509398461e-06
48570.22997359154,1.53142849091378e-05
48613.21247799296,4.012778826752424e-05
48656.19498239437,5.276245675510833e-05
48699.17748679577,5.660896656679907e-05
48742.15999119718,5.336040732180139e-05
48785.14249559859,3.205249128907706e-05
48828.125,1.067666717355956e-05
48871.10750440141,6.057891912142346e-06
48914.09000880281,1.515019045149691e-05
48957.07251320422,3.025467564911252e-05
49000.05501760563,4.144625185467112e-05
49043.03752200704,4.291804563242625e-05
49086.02002640845,4.620312859874886e-05
49129.00253080986,5.105241388245161e-05
49171.98503521126,3.746185453208473e-05
49214.96753961268,7.945829773403741e-06
49257.95004401408,2.103435821138982e-05
49300.93254841549,4.904942989375102e-05
49343.9150528169,7.162957076210657e-05
49386.8975572183,7.153777757235499e-05
49429.88006161972,4.821694270228313e-05
49472.86256602113,2.274965240630077e-05
49515.84507042253,4.104051151902251e-06
49558.82757482394,1.596048649558484e-05
49601.81007922535,2.459446915375771e-05
49644.79258362676,2.461673693040616e-05
49687.77508802817,2.060475606128741e-05
49730.75759242957,2.368992999319419e-05
49773.74009683098,4.545954953068559e-05
49816.72260123239,5.769922953314079e-05
49859.7051056338,4.651363792451693e-05
49902.68761003521,2.191058704640485e-05
49945.67011443662,1.928109574784547e-05
49988.65261883802,2.941902853690471e-05
50031.63512323944,3.199690995149547e-05
50074.61762764084,1.85234224711175e-05
50117.60013204225,2.037802535419757e-05
50160.58263644366,3.269794860262873e-05
50203.56514084506,3.241382616017276e-05
50246.54764524648,3.532372140068565e-05
50289.53014964789,3.659941831967197e-05
50332.51265404929,2.652773645482862e-05
50375.4951584507,3.131135896013706e-05
50418.47766285211,3.392191825432728e-05
50461.46016725352,3.20519482049888e-05
50504.44267165493,3.15041306379393e-05
50547.42517605633,2.747336145581927e-05
50590.40768045774,2.69615329309979e-05
50633.39018485915,2.686491356858597e-05
50676.37268926056,2.787056712918514e-05
50719.35519366197,2.753152715287571e-05
50762.33769806338,2.378590950829123e-05
50805.32020246478,2.31186063575463e-05
50848.3027068662,2.106979924760474e-05
50891.2852112676,1.317022090735082e-05
50934.26771566901,1.56859762718707e-05
50977.25022007042,4.091533122174904e-05
51020.23272447183,5.993205625469963e-05
51063.21522887324,8.156772165362489e-05
51106.19773327465,0.0004261847067043302
51149.18023767605,0.0009459682195344316
51192.16274207746,0.0011148971651244
51235.14524647887,0.001100182540875762
51278.12775088028,0.0009446205938284781
51321.11025528169,0.0004492006291433615
51364.0927596831,7.162751088224552e-05
51407.0752640845,8.278792370915273e-06
51450.05776848591,9.814988260351006e-06
51493.04027288732,1.722844282765126e-05
51536.02277728873,2.141917523276401e-05
51579.00528169014,2.594990938028639e-05
51621.98778609154,2.124328768713035e-05
51664.97029049296,9.827364870090295e-06
51707.95279489437,1.114965206041232e-05
51750.93529929577,5.000852586199899e-06
51793.91780369718,1.662196250586444e-05
51836.90030809859,3.441251594355721e-05
51879.8828125,4.858215495227213e-05
51922.86531690141,4.83969352628321e-05
51965.84782130281,3.292295726391865e-05
52008.83032570422,2.182699659174455e-05
52051.81283010563,2.586050551966582e-05
52094.79533450704,2.986705726692278e-05
52137.77783890845,1.929661839302492e-05
52180.76034330986,1.616617308188023e-05
52223.74284771126,2.356388661871136e-05
52266.72535211267,3.757633370779874e-05
52309.70785651408,5.836655032691324e-05
52352.69036091549,7.681350176993978e-05
52395.6728653169,0.0001247127347244118
52438.6553697183,0.0001746721702170938
52481.63787411972,0.0001718303991439301
52524.62037852113,0.0001551351839512814
52567.60288292253,0.0001091102684850296
52610.58538732394,3.171647108195118e-05
52653.56789172535,7.171908711087943e-06
52696.55039612676,1.117720391289324e-05
52739.53290052817,2.165320842316357e-05
52782.51540492957,2.484742551697014e-05
52825.49790933098,1.907259824179889e-05
52868.48041373239,1.887615883694669e-05
52911.4629181338,3.630920900608916e-06
52954.44542253521,8.073796998269245e-06
52997.42792693662,2.835390099967979e-05
53040.41043133802,5.273021489233635e-05
53083.39293573944,5.32153690521744e-05
53126.37544014084,3.785377582372662e-05
53169.35794454225,2.245368900670977e-05
53212.34044894366,2.400927058234794e-05
53255.32295334506,2.702279508441009e-05
53298.30545774648,2.57116835814708e-05
53341.28796214789,1.573447401864529e-05
53384.27046654929,5.58613276614654e-06
53427.2529709507,9.367464021511116e-06
53470.23547535211,3.722331346890686e-06
53513.21797975352,1.271542748335118e-05
53556.20048415493,1.553265324318417e-05
53599.18298855633,1.169335922491577e-05
53642.16549295774,2.323233206583274e-05
53685.14799735915,2.127943634811989e-05
53728.13050176056,1.938742883155976e-05
53771.11300616197,3.896622813143104e-05
53814.09551056338,5.76718975159609e-05
53857.07801496478,6.608715691507249e-05
53900.0605193662,4.726011283905526e-05
53943.0430237676,2.63771044584818e-05
53986.02552816901,2.044482920445184e-05
54029.00803257042,1.413881085208028e-05
54071.99053697183,8.311207831332894e-06
54114.97304137324,1.573068509887004e-05
54157.95554577465,2.91839793380197e-05
54200.93805017605,3.360989840963044e-05
54243.92055457746,3.673687220298886e-05
54286.90305897887,3.805697496727569e-05
54329.88556338028,2.576786905800483e-05
54372.86806778169,2.872641122011471e-05
54415.8505721831,2.980703953773464e-05
54458.8330765845,1.776794433155353e-05
54501.81558098591,1.325159370150613e-05
54544.79808538732,1.038785577467148e-05
54587.78058978873,5.69937373618138e-06
54630.76309419014,6.278016193151248e-06
54673.74559859154,1.629299695488305e-05
54716.72810299296,2.589842795094276e-05
54759.71060739437,2.615388154352761e-05
54802.69311179577,2.590337358857822e-05
54845.67561619718,2.340564308130436e-05
54888.65812059859,2.162970180367012e-05
54931.640625,2.012597970063488e-05
54974.62312940141,4.86146351579631e-05
55017.60563380281,9.976173862685585e-05
55060.58813820422,0.0001090089205764907
55103.57064260563,0.0001142559190850554
55146.55314700704,7.70037131410467e-05
55189.53565140845,1.446674924812214e-05
55232.51815580986,2.573176185620714e-05
55275.50066021126,2.874088478418566e-05
55318.48316461267,1.835797053282369e-05
55361.46566901408,1.389979926584679e-06
55404.44817341549,1.454780893823645e-05
55447.4306778169,3.114162912137178e-05
55490.4131822183,4.958726652316416e-05
55533.39568661972,5.722645293644072e-05
55576.37819102113,5.05765345582728e-05
55619.36069542253,4.076300803121781e-05
55662.34319982394,2.259484258116699e-05
55705.32570422535,1.868361072493819e-05
55748.30820862676,3.4510812332189e-05
55791.29071302817,4.090520277952894e-05
55834.27321742957,3.679124354513008e-05
55877.25572183098,3.055574945766292e-05
55920.23822623239,4.177300089421896e-05
55963.2207306338,5.256189868422343e-05
56006.20323503521,5.309352654761846e-05
56049.18573943662,4.41463763279249e-05
56092.16824383802,2.81106939971223e-05
56135.15074823943,2.801380217031423e-05
56178.13325264084,0.0002600210575204981
56221.11575704225,0.002119699597151721
56264.09826144366,0.005295957299317255
56307.08076584506,0.006746822161993629
56350.06327024648,0.006784328751120879
56393.04577464789,0.006137105071174451
56436.02827904929,0.003340771415376504
56479.0107834507,0.0006917860057024251
56521.99328785211,1.556991934496215e-06
56564.97579225352,8.058807584684208e-06
56607.95829665493,1.372676815090055e-05
56650.94080105633,1.654635087219485e-05
56693.92330545774,2.041471899730895e-05
56736.90580985915,2.501979399869302e-05
56779.88831426056,3.306071489984332e-05
56822.87081866197,3.969923747903719e-05
56865.85332306338,3.667282516516119e-05
56908.83582746478,3.027919779108162e-05
56951.81833186619,2.898487058355985e-05
56994.8008362676,3.277861029804793e-05
57037.78334066901,4.712362978465508e-05
57080.76584507042,6.434245125151394e-05
57123.74834947183,6.809308829002827e-05
57166.73085387324,5.189257087304877e-05
57209.71335827465,2.772310918892764e-05
57252.69586267605,1.250688738557326e-05
57295.67836707746,3.006132598579256e-05
57338.66087147887,3.172604919611141e-05
57381.64337588028,3.158664708188924e-05
57424.62588028169,4.712148981155546e-05
57467.6083846831,6.591030405484056e-05
57510.5908890845,0.0001228334980253306
57553.57339348591,0.0001739340780097207
57596.55589788732,0.000171538479480799
57639.53840228873,0.0001627060401381227
57682.52090669014,0.0001427605801955321
57725.50341109154,8.859234023868664e-05
57768.48591549296,5.229316673867868e-05
57811.46841989437,4.559928387047662e-05
57854.45092429577,4.041149374510678e-05
57897.43342869718,4.2406812444906e-05
57940.41593309859,5.308641140580519e-05
57983.3984375,5.651560091980246e-05
58026.38094190141,5.171212765865416e-05
58069.36344630281,4.333441141277371e-05
58112.34595070422,2.878928328334001e-05
58155.32845510563,1.863874104184298e-05
58198.31095950704,1.181326546505052e-05
58241.29346390845,7.778244557510757e-06
58284.27596830986,1.539536556302399e-05
58327.25847271126,2.852253741370016e-05
58370.24097711267,3.92132979395923e-05
58413.22348151408,4.436190981714638e-05
58456.20598591549,4.511013487731011e-05
58499.1884903169,5.06897825328854e-05
58542.1709947183,4.847711092802554e-05
58585.15349911972,4.210606483236079e-05
58628.13600352113,3.151928846451942e-05
58671.11850792253,1.774296170966997e-05
58714.10101232394,4.510593441543103e-05
58757.08351672535,6.310663603049315e-05
58800.06602112676,7.582811120618627e-05
58843.04852552817,7.392123740780327e-05
58886.03102992957,5.548466593801793e-05
58929.01353433098,3.672071563447278e-05
58971.99603873239,1.730954526858924e-05
59014.9785431338,1.526088630860894e-05
59057.96104753521,2.628292100528527e-05
59100.94355193662,1.822813311951045e-05
59143.92605633802,1.1798094772914e-06
59186.90856073943,1.984431361380805e-05
59229.89106514084,3.591179212639624e-05
59272.87356954225,3.859361616163518e-05
59315.85607394366,3.740910184634116e-05
59358.83857834506,4.151130583362932e-05
59401.82108274648,4.399441016635619e-05
59444.80358714789,3.619334085761103e-05
59487.78609154929,1.82308006758081e-05
59530.7685959507,1.302459557814932e-05
59573.75110035211,4.580034681847186e-05
59616.73360475352,6.28061912763041e-05
59659.71610915493,6.220617929095878e-05
59702.69861355633,5.479657422306415e-05
59745.68111795774,4.082561325974857e-05
59788.66362235915,2.268687722623792e-05
59831.64612676056,8.127344493394628e-06
59874.62863116197,5.637530250530117e-06
59917.61113556338,6.905358365989248e-06
59960.59363996478,1.019968437180114e-05
60003.57614436619,1.172835774674411e-05
60046.5586487676,8.859619180099057e-05
60089.54115316901,0.0003183193460923102
60132.52365757042,0.0005226989776656864
60175.50616197183,0.0005530762798223988
60218.48866637324,0.0005281287069372646
60261.47117077465,0.0003776388396773271
60304.45367517605,0.0001329612774658667
60347.43617957746,3.070879515821437e-05
60390.41868397887,3.59969386490638e-05
60433.40118838028,2.942579692904656e-05
60476.38369278169,1.857794668252973e-05
60519.3661971831,2.802998399866502e-05
60562.3487015845,3.745602113771004e-05
60605.33120598591,3.70723665731636e-05
60648.31371038732,3.741802641735288e-05
60691.29621478873,3.920202595770976e-05
60734.27871919014,4.449544633485699e-05
60777.26122359154,5.40997940844074e-05
60820.24372799295,5.715855916431807e-05
60863.22623239437,4.977064901766487e-05
60906.20873679577,3.955846975609823e-05
60949.19124119718,2.549548566365319e-05
60992.17374559859,2.480688355455929e-05
61035.15625,3.361069527855874e-05
61078.13875440141,2.928450697501174e-05
61121.12125880281,1.884971682204004e-05
61164.10376320422,2.013919378323824e-05
61207.08626760563,4.482217211616034e-05
61250.06877200704,6.398205345501244e-05
61293.05127640845,5.617344407659507e-05
61336.03378080986,1.14562088333394e-05
61379.01628521126,7.361468543313185e-05
61421.99878961267,0.0001339239656116268
61464.98129401408,0.0001513895577072617
61507.96379841549,0.0001517412992530644
61550.9463028169,0.0001005267295343045
61593.9288072183,3.722442036214143e-05
61636.91131161971,4.603819444013122e-05
61679.89381602113,6.048152454483161e-05
61722.87632042253,6.119825677564782e-05
61765.85882482394,4.266847599659624e-05
61808.84132922535,2.163825874359935e-05
61851.82383362676,9.83529695394903e-06
61894.80633802817,3.055396999653739e-06
61937.78884242957,1.807082605340348e-06
61980.77134683098,9.738845033872296e-06
62023.75385123239,1.16647731664632e-05
62066.7363556338,1.009092401663922e-05
62109.71886003521,4.150329700061233e-06
62152.70136443662,3.868730469015416e-06
62195.68386883802,5.444783005586672e-06
62238.66637323943,5.770536608172364e-06
62281.64887764084,1.26547607653002e-05
62324.63138204225,2.347238168581332e-05
62367.61388644366,2.586431570822972e-05
62410.59639084506,3.541681268521895e-05
62453.57889524647,5.161905778143155e-05
62496.56139964789,5.457444807871044e-05
62539.54390404929,5.495457232666906e-05
62582.5264084507,3.895325088331042e-05
62625.50891285211,9.686651954846811e-05
62668.49141725352,0.0002017610550926325
62711.47392165493,0.0002320902246178644
62754.45642605633,0.0002395772462526757
62797.43893045774,0.0002119562841993077
62840.42143485915,0.0001109032991798213
62883.40393926056,3.120052907554444e-05
62926.38644366197,3.119975790275414e-06
62969.36894806338,1.193078081933528e-05
63012.35145246478,2.083820606972145e-05
63055.33395686619,3.661647902536755e-05
63098.3164612676,4.837370887260482e-05
63141.29896566901,3.731372350543526e-05
63184.28147007042,2.099148218001145e-05
63227.26397447183,2.11374452173145e-05
63270.24647887323,3.509224886637318e-05
63313.22898327465,4.069111178567483e-05
63356.21148767605,3.14690239716667e-05
63399.19399207746,2.219824384206344e-05
63442.17649647887,1.944791825119773e-05
63485.15900088028,2.657095979579478e-05
63528.14150528169,3.135338367094698e-05
63571.1240096831,3.4582499076833e-05
63614.1065140845,3.217265525133408e-05
63657.08901848591,2.486590184659726e-05
63700.07152288732,2.397533030930244e-05
63743.05402728873,2.422500187548292e-05
63786.03653169014,2.440786858850957e-05
63829.01903609154,2.735251834287955e-05
