Frequency (Hz),Trace 1 (V)
19750.9765625,3.727868402662943e-05
19775.390625,3.391853938923321e-05
19799.8046875,2.971826397634881e-05
19824.21875,2.074663809725084e-05
19848.6328125,4.719970155002304e-06
19873.046875,2.518642327113956e-05
19897.4609375,2.452090600369646e-05
19921.875,2.887872692618726e-05
19946.2890625,3.745589717631181e-05
19970.703125,3.68737718890859e-05
19995.1171875,4.112386251561112e-05
20019.53125,3.924318021275643e-05
20043.9453125,3.303286380024013e-05
20068.359375,3.500972472816574e-05
20092.7734375,3.690172192057209e-05
20117.1875,4.069236373455133e-05
20141.6015625,3.42496113311645e-05
20166.015625,2.896890984461565e-05
20190.4296875,3.974349611806635e-05
20214.84375,4.41883222982401e-05
20239.2578125,3.705378132619549e-05
20263.671875,2.103748557980628e-05
20288.0859375,8.917505000891842e-06
20312.5,1.107924685326424e-05
20336.9140625,2.718500951484071e-05
20361.328125,4.51825519588943e-05
20385.7421875,4.158899515308484e-05
20410.15625,3.043466698348848e-05
20434.5703125,2.613434566409473e-05
20458.984375,4.009458249763196e-05
20483.3984375,5.738420024528671e-05
20507.8125,7.408256469030516e-05
20532.2265625,0.0001026394158032538
20556.640625,0.0001308651854768135
20581.0546875,0.0001253875132722377
20605.46875,0.0001009512565909457
20629.8828125,6.89603596007438e-05
20654.296875,3.576990434308796e-05
20678.7109375,3.947095599435064e-05
20703.125,4.493113514916827e-05
20727.5390625,4.094122423601233e-05
20751.953125,4.149586137936419e-05
20776.3671875,3.450651773670638e-05
20800.78125,2.655387880642557e-05
20825.1953125,3.328068675091398e-05
20849.609375,4.706748045617005e-05
20874.0234375,5.954943951359203e-05
20898.4375,7.116186996243613e-05
20922.8515625,7.460944688172262e-05
20947.265625,6.87593477257074e-05
20971.6796875,5.851822599674144e-05
20996.09375,4.78230142812275e-05
21020.5078125,3.765607502507501e-05
21044.921875,2.73523308679622e-05
21069.3359375,8.168062239412167e-06
21093.75,2.089257580505065e-05
21118.1640625,2.662872230930322e-05
21142.578125,2.853887821805652e-05
21166.9921875,3.026523239199016e-05
21191.40625,3.339322622970901e-05
21215.8203125,2.42878720695521e-05
21240.234375,2.583020908662441e-05
21264.6484375,4.003196738385084e-05
21289.0625,4.285142830986299e-05
21313.4765625,5.037886772617401e-05
21337.890625,6.193657071327424e-05
21362.3046875,6.860225295717419e-05
21386.71875,6.600950629697346e-05
21411.1328125,5.695174988269475e-05
21435.546875,3.696597799035696e-05
21459.9609375,2.167435602679377e-05
21484.375,1.009046929522465e-05
21508.7890625,1.100848520262368e-05
21533.203125,1.47944335030535e-05
21557.6171875,1.016404539858685e-05
21582.03125,9.237731216522885e-06
21606.4453125,2.672986425950532e-05
21630.859375,2.100264425352216e-05
21655.2734375,8.051528200507499e-06
21679.6875,3.100673151812366e-05
21704.1015625,6.10961082264438e-05
21728.515625,6.519252360911628e-05
21752.9296875,4.146135438315624e-05
21777.34375,3.544014022739139e-05
21801.7578125,2.713420021593066e-05
21826.171875,1.870765499526079e-05
21850.5859375,1.761975997614843e-05
21875,8.983577215647164e-06
21899.4140625,4.527604280387837e-05
21923.828125,6.734064911875785e-05
21948.2421875,8.391516547948419e-05
21972.65625,9.633352611345399e-05
21997.0703125,9.938435345055297e-05
22021.484375,9.162074540123671e-05
22045.8984375,7.067256165691082e-05
22070.3125,5.431121019825269e-05
22094.7265625,3.755036694485677e-05
22119.140625,3.794444155970273e-05
22143.5546875,3.725095862614092e-05
22167.96875,3.425713198644549e-05
22192.3828125,1.134025199041974e-05
22216.796875,3.268568623432012e-05
22241.2109375,3.237091095339174e-05
22265.625,1.872118606910518e-05
22290.0390625,1.269273507266881e-05
22314.453125,2.539511884246763e-05
22338.8671875,3.621886927465933e-05
22363.28125,2.759813648410566e-05
22387.6953125,2.022334438009922e-05
22412.109375,1.997854951598856e-05
22436.5234375,3.450286778305744e-05
22460.9375,4.032149482737253e-05
22485.3515625,3.198912456626142e-05
22509.765625,1.780308639538438e-05
22534.1796875,1.429155498717481e-05
22558.59375,1.360717983764508e-05
22583.0078125,1.082258891760969e-05
22607.421875,9.092247393807206e-06
22631.8359375,9.401758587629977e-06
22656.25,6.063455080094122e-06
22680.6640625,1.236234883200141e-05
22705.078125,2.047149528963665e-05
22729.4921875,3.097923763710077e-05
22753.90625,3.322774954515865e-05
22778.3203125,1.583103513025478e-05
22802.734375,1.061688930034749e-05
22827.1484375,2.210843004002969e-05
22851.5625,4.132144904492649e-05
22875.9765625,5.544897365751009e-05
22900.390625,5.117927498457298e-05
22924.8046875,3.948352056872277e-05
22949.21875,3.614998513736397e-05
22973.6328125,3.434777302670439e-05
22998.046875,3.234771526415474e-05
23022.4609375,3.909786656047502e-05
23046.875,5.267613301622567e-05
23071.2890625,5.814316623930374e-05
23095.703125,5.574685858948136e-05
23120.1171875,4.629321741148057e-05
23144.53125,2.46196685795648e-05
23168.9453125,9.534685258714732e-06
23193.359375,2.200849989405917e-05
23217.7734375,3.796873310917429e-05
23242.1875,4.177268582519998e-05
23266.6015625,4.160132244750871e-05
23291.015625,4.254034614575114e-05
23315.4296875,3.649595824207362e-05
23339.84375,2.701861955125654e-05
23364.2578125,1.005942152586201e-05
23388.671875,1.890426481887796e-05
23413.0859375,3.106306011755714e-05
23437.5,9.885391350168798e-06
23461.9140625,1.582979034074859e-05
23486.328125,4.106481533203751e-05
23510.7421875,6.460184578943233e-05
23535.15625,5.535110893993207e-05
23559.5703125,3.683757871913819e-05
23583.984375,4.205797978254745e-05
23608.3984375,3.672905225360073e-05
23632.8125,2.907828944109982e-05
23657.2265625,2.172348932506913e-05
23681.640625,7.513329353277806e-06
23706.0546875,2.275867851374576e-05
23730.46875,2.055675270069394e-05
23754.8828125,1.989401808317158e-05
23779.296875,3.467931121236231e-05
23803.7109375,3.972593894379638e-05
23828.125,3.53085510809497e-05
23852.5390625,3.718322712461021e-05
23876.953125,2.89873493142924e-05
23901.3671875,1.529623320235316e-05
23925.78125,1.744108946020149e-05
23950.1953125,2.240663983319134e-05
23974.609375,1.52905808279096e-05
23999.0234375,1.49166965038608e-05
24023.4375,2.934142411488457e-05
24047.8515625,4.57873933668761e-05
24072.265625,4.689490109056518e-05
24096.6796875,2.110527727376538e-05
24121.09375,4.213814224822273e-05
24145.5078125,9.234575954643754e-05
24169.921875,0.0001194279983867281
24194.3359375,0.0001202634594085661
24218.75,9.003885047792617e-05
24243.1640625,5.143289667931595e-05
24267.578125,5.878680632545842e-05
24291.9921875,7.734667304727789e-05
24316.40625,9.025277720035516e-05
24340.8203125,7.915450785197858e-05
24365.234375,3.713547685823408e-05
24389.6484375,1.338902756452309e-05
24414.0625,1.558732111532064e-05
24438.4765625,3.323279624710067e-05
24462.890625,3.852012001817737e-05
24487.3046875,3.464314605325791e-05
24511.71875,2.580602261336834e-05
24536.1328125,1.402865897121888e-05
24560.546875,1.111901311641362e-05
24584.9609375,9.389480209065977e-06
24609.375,6.463275995541095e-06
24633.7890625,6.845733974743015e-06
24658.203125,4.315996414515902e-06
24682.6171875,1.685472850969239e-05
24707.03125,3.045191561168582e-05
24731.4453125,4.141688188532773e-05
24755.859375,4.09446609818629e-05
24780.2734375,2.301641250031038e-05
24804.6875,2.401484563148499e-05
24829.1015625,3.71580314793113e-05
24853.515625,4.596789030645022e-05
24877.9296875,4.846564157744961e-05
24902.34375,3.650391500498905e-05
24926.7578125,2.403538353106918e-05
24951.171875,5.261164625624115e-05
24975.5859375,6.541945875578822e-05
25000,7.649919340923372e-05
25024.4140625,7.124771546929339e-05
25048.828125,4.635825568511503e-05
25073.2421875,2.649146941089816e-05
25097.65625,3.454274693710967e-05
25122.0703125,4.729799918692234e-05
25146.484375,5.779003975805216e-05
25170.8984375,5.610583412648255e-05
25195.3125,4.309631135061017e-05
25219.7265625,3.098625010687102e-05
25244.140625,2.646685248244393e-05
25268.5546875,2.786495839783531e-05
25292.96875,2.57458268752011e-05
25317.3828125,1.088560949019717e-05
25341.796875,3.376107670770075e-05
25366.2109375,6.845081609576037e-05
25390.625,7.986586513067545e-05
25415.0390625,8.265334523866511e-05
25439.453125,5.310240900613177e-05
25463.8671875,3.324393128113882e-05
25488.28125,4.937327610801385e-05
25512.6953125,5.951493390275424e-05
25537.109375,7.51067389230119e-05
25561.5234375,7.761452671237495e-05
25585.9375,4.764715859302959e-05
25610.3515625,4.001361746024561e-05
25634.765625,7.328078446092556e-05
25659.1796875,5.258967175524246e-05
25683.59375,0.0002199057444357961
25708.0078125,0.0005106197366170605
25732.421875,0.000615069585732383
25756.8359375,0.0006284426631546481
25781.25,0.0005175531695879929
25805.6640625,0.000230453862958204
25830.078125,5.580071859355832e-05
25854.4921875,5.601154643480892e-05
25878.90625,8.646208936839762e-05
25903.3203125,0.000127970344686242
25927.734375,0.0001483961927128568
25952.1484375,0.0001591220336252684
25976.5625,0.0001124458732784051
26000.9765625,3.047777158905641e-05
26025.390625,3.874159000008033e-05
26049.8046875,4.520031780607899e-05
26074.21875,3.85479708159899e-05
26098.6328125,3.770506246887766e-05
26123.046875,3.807213152430601e-05
26147.4609375,3.241759545389394e-05
26171.875,3.974257275850487e-05
26196.2890625,4.335617333957286e-05
26220.703125,5.199590631310323e-05
26245.1171875,6.288425697610994e-05
26269.53125,6.064665833821851e-05
26293.9453125,5.653075236626972e-05
26318.359375,5.719839282061624e-05
26342.7734375,5.075689181253514e-05
26367.1875,3.3267245015268e-05
26391.6015625,1.491545736999381e-05
26416.015625,1.910253934600356e-05
26440.4296875,4.050033167553732e-05
26464.84375,6.719156090171436e-05
26489.2578125,9.501442288133952e-05
26513.671875,0.0001197093459828894
26538.0859375,0.0001266944548587718
26562.5,0.0001374690642296923
26586.9140625,0.0001659326878386556
26611.328125,0.0001774729493930429
26635.7421875,0.0001803561533610978
26660.15625,0.0001524261345537715
26684.5703125,0.0001034162553203997
26708.984375,7.359099187835173e-05
26733.3984375,7.773565360408091e-05
26757.8125,9.982804196226169e-05
26782.2265625,0.0001145752789184948
26806.640625,9.682292417202367e-05
26831.0546875,5.892133289419004e-05
26855.46875,2.255426936777105e-05
26879.8828125,2.341811814355798e-05
26904.296875,4.934884291501843e-05
26928.7109375,6.582643180856704e-05
26953.125,5.917883351337661e-05
26977.5390625,6.398801641135331e-05
27001.953125,9.8277895696821e-05
27026.3671875,0.0001213192044488555
27050.78125,0.0001279318379771699
27075.1953125,9.90563112704255e-05
27099.609375,2.840715027698218e-05
27124.0234375,4.241526924119538e-05
27148.4375,6.939305502431352e-05
27172.8515625,7.912184919693645e-05
27197.265625,8.459103204212972e-05
27221.6796875,4.904438821753087e-05
27246.09375,3.764785253776993e-05
27270.5078125,0.0001169195088667563
27294.921875,0.0001494361668819674
27319.3359375,0.0001516548497174572
27343.75,0.0001094837008563809
27368.1640625,6.122814792904901e-05
27392.578125,0.0001249798449716995
27416.9921875,0.0001863934429966689
27441.40625,0.0001963878032518946
27465.8203125,0.0001802108638000768
27490.234375,0.0001024024149312974
27514.6484375,2.602766202172586e-05
27539.0625,3.703910933972577e-05
27563.4765625,4.9991137701462e-05
27587.890625,6.051575006071678e-05
27612.3046875,4.132915463659685e-05
27636.71875,7.537011061016791e-06
27661.1328125,2.945602421112904e-05
27685.546875,4.041490436450541e-05
27709.9609375,4.724901015234332e-05
27734.375,4.347400853652074e-05
27758.7890625,3.992914917152318e-05
27783.203125,3.547963563945855e-05
27807.6171875,3.251109488098672e-05
27832.03125,6.102594346931477e-05
27856.4453125,9.479726039602058e-05
27880.859375,0.0001083689896310018
27905.2734375,8.456916563234185e-05
27929.6875,8.117853530476062e-05
27954.1015625,0.0001286954156610828
27978.515625,0.0001783955155230254
28002.9296875,0.0002216015295572058
28027.34375,0.00021160697744517
28051.7578125,0.0001391908087780319
28076.171875,0.0001301480375908994
28100.5859375,0.0001925486671912165
28125,0.0002254696266465973
28149.4140625,0.0002070512652300489
28173.828125,0.0001233641900421317
28198.2421875,8.85699636473858e-05
28222.65625,0.0001595176209013046
28247.0703125,0.0001922717927031987
28271.484375,0.0002210183461978055
28295.8984375,0.0001969118858050178
28320.3125,8.005700907695263e-05
28344.7265625,6.770320947018191e-06
28369.140625,3.161371742121702e-05
28393.5546875,5.270441612707921e-05
28417.96875,5.999385234949941e-05
28442.3828125,5.552067807546234e-05
28466.796875,9.805173173342575e-05
28491.2109375,0.0002166028970123986
28515.625,0.0002745336897561215
28540.0390625,0.0003030350016903253
28564.453125,0.0002922936133928781
28588.8671875,0.0002429314547121304
28613.28125,0.0002967361028727064
28637.6953125,0.0004589023990191363
28662.109375,0.0005348132450924664
28686.5234375,0.0005690774174035257
28710.9375,0.0004743749897774528
28735.3515625,0.0002938096456514797
28759.765625,0.0002929986571829161
28784.1796875,0.0003748225174320997
28808.59375,0.0004210336052643156
28833.0078125,0.0004329083023353264
28857.421875,0.0002975868336509167
28881.8359375,5.126606062755295e-05
28906.25,0.000149511565439742
28930.6640625,0.000240792931901986
28955.078125,0.0003095178798141205
28979.4921875,0.0003561009422568282
29003.90625,0.0002841533018234817
29028.3203125,0.0004614214748501442
29052.734375,0.0007619797747260058
29077.1484375,0.0008808095172397012
29101.5625,0.0008762492306852002
29125.9765625,0.0006716273101324886
29150.390625,0.0005310769648455144
29174.8046875,0.0007547786117244374
29199.21875,0.000942440412965389
29223.6328125,0.001032244735065691
29248.046875,0.0009469916470235137
29272.4609375,0.0006221195414965085
29296.875,0.0004720319283630694
29321.2890625,0.0007149065546950557
29345.703125,0.0008652282401380622
29370.1171875,0.000962717588440106
29394.53125,0.0008107708178061673
29418.9453125,0.0004338479778961952
29443.359375,0.0004596089202563147
29467.7734375,0.0006684776680365613
29492.1875,0.0007743098992918439
29516.6015625,0.0007754970893342879
29541.015625,0.0005317160252080711
29565.4296875,0.0003831411235233801
29589.84375,0.0007338925030365446
29614.2578125,0.000917591021813076
29638.671875,0.001006440576463073
29663.0859375,0.000863842944804536
29687.5,0.0005053889416080587
29711.9140625,0.0005033818102044936
29736.328125,0.0007704051554505831
29760.7421875,0.0009049295946273488
29785.15625,0.0009348616631978244
29809.5703125,0.0006880632516644378
29833.984375,0.0004071146886249727
29858.3984375,0.0004857185500439292
29882.8125,0.0005875567464842686
29907.2265625,0.0006300726010154106
29931.640625,0.0005652047436270746
29956.0546875,0.0003287077848346461
29980.46875,0.0001505692503661039
30004.8828125,0.0002345352111927376
30029.296875,0.0002858120427387492
30053.7109375,0.0003190468193248742
30078.125,0.0002457431807969183
30102.5390625,0.0001165756769156782
30126.953125,0.0002057098552287873
30151.3671875,0.0002837463282977445
30175.78125,0.0003277507810538319
30200.1953125,0.000340634063716962
30224.609375,0.0002492831067857148
30249.0234375,0.000149348342060515
30273.4375,0.0002276568618078484
30297.8515625,0.0002828930705123615
30322.265625,0.0002926529299478627
30346.6796875,0.0002265541114005885
30371.09375,9.043088095947213e-05
30395.5078125,0.0002076071893332063
30419.921875,0.0003064858482588309
30444.3359375,0.0003380521310932105
30468.75,0.0003216025655969735
30493.1640625,0.0002162560701288587
30517.578125,0.0001665402685213772
30541.9921875,0.0002542973181584535
30566.40625,0.0003042704913769898
30590.8203125,0.0003271889647428835
30615.234375,0.000282810010680802
30639.6484375,0.0001787976500430625
30664.0625,0.0001383802137178943
30688.4765625,0.0001768463469546222
30712.890625,0.0001842643079222793
30737.3046875,0.000168817655442688
30761.71875,0.0001065211619371777
30786.1328125,3.131850520667256e-05
30810.546875,2.693405610133768e-05
30834.9609375,4.122853306023217e-05
30859.375,4.988333207527723e-05
30883.7890625,5.619745648310464e-05
30908.203125,4.184892099347512e-05
30932.6171875,2.601355329780299e-05
30957.03125,5.021273132990816e-05
30981.4453125,7.568946847567768e-05
31005.859375,9.996344566898573e-05
31030.2734375,0.000115101975575758
31054.6875,9.916602092215845e-05
31079.1015625,7.553249466729035e-05
31103.515625,8.347403739323575e-05
31127.9296875,9.537507574663976e-05
31152.34375,0.0001070306361134693
31176.7578125,8.111880704211497e-05
31201.171875,8.357045790761397e-05
31225.5859375,0.0001522067805168886
31250,0.0001817708215564475
31274.4140625,0.0001859375166433953
31298.828125,0.0001676260547497924
31323.2421875,0.000114539717638885
31347.65625,3.384282322671564e-05
31372.0703125,7.087390322074483e-05
31396.484375,0.0001238437334528559
31420.8984375,0.0001672871353736019
31445.3125,0.0001333256505086763
31469.7265625,6.553632376199716e-05
31494.140625,6.348562631630305e-05
31518.5546875,8.266874615172053e-05
31542.96875,9.257156191251519e-05
31567.3828125,9.577664818000988e-05
31591.796875,7.546002587046927e-05
31616.2109375,8.897647731092627e-05
31640.625,0.0001185434173332849
31665.0390625,0.00012467237594646
31689.453125,0.0001271081057473865
31713.8671875,0.0001093743931568617
31738.28125,6.311913155517782e-05
31762.6953125,0.0001279171014275502
31787.109375,0.0001980361371580992
31811.5234375,0.0002252640717682305
31835.9375,0.0002111014887859041
31860.3515625,0.0001361079342363754
31884.765625,8.69998418185343e-05
31909.1796875,0.0001282757619370938
31933.59375,0.0001407499718158605
31958.0078125,0.0001419161766443
31982.421875,0.0001132055641556263
32006.8359375,6.520744804389391e-05
32031.25,5.569334185846886e-05
32055.6640625,7.528322089028063e-05
32080.078125,8.982968106464162e-05
32104.4921875,9.644292163283904e-05
32128.90625,6.750750996441697e-05
32153.3203125,3.713389625669498e-05
32177.734375,6.857608968457376e-05
32202.1484375,8.113525712468836e-05
32226.5625,9.73316163021402e-05
32250.9765625,0.0001069491549645703
32275.390625,9.415258593314218e-05
32299.8046875,0.000105867458759241
32324.21875,0.0001207640658771809
32348.6328125,0.0001028909477710612
32373.046875,7.113630898564781e-05
32397.4609375,3.182350966568477e-05
32421.875,4.046067336092108e-05
32446.2890625,5.816096088585941e-05
32470.703125,4.259583937707361e-05
32495.1171875,2.27403821478948e-05
32519.53125,2.922254492488586e-05
32543.9453125,3.969629326045481e-05
32568.359375,3.975419975693336e-05
32592.7734375,2.548060887792345e-05
32617.1875,3.084692236776565e-05
32641.6015625,4.67120274226737e-05
32666.015625,4.680462364874923e-05
32690.4296875,2.726853485466516e-05
32714.84375,1.410786932575058e-05
32739.2578125,3.339569344338159e-05
32763.671875,4.031606122455723e-05
32788.0859375,2.636716273288856e-05
32812.5,1.940533150729095e-05
32836.9140625,2.888151725143513e-05
32861.328125,5.731347853862847e-05
32885.7421875,8.495361019341733e-05
32910.15625,9.307587858370007e-05
32934.5703125,6.876581743920344e-05
32958.984375,3.479540363835293e-05
32983.3984375,4.267705626892711e-05
33007.8125,6.257925799825256e-05
33032.2265625,6.697468001435208e-05
33056.640625,6.697864340691981e-05
33081.0546875,3.895278501776573e-05
33105.46875,3.693120269062135e-05
33129.8828125,5.4396344399393e-05
33154.296875,6.524288659618072e-05
33178.7109375,5.971741571234923e-05
33203.125,5.717356811063341e-05
33227.5390625,7.09396635352234e-05
33251.953125,8.910099816759994e-05
33276.3671875,9.952863072588046e-05
33300.78125,9.45948863704213e-05
33325.1953125,8.606725317857332e-05
33349.609375,6.916799276248079e-05
33374.0234375,4.016292182125318e-05
33398.4375,3.460312444189373e-05
33422.8515625,4.289518666844331e-05
33447.265625,3.520942064326481e-05
33471.6796875,2.767164800711225e-05
33496.09375,8.241099633709208e-06
33520.5078125,2.060703885990126e-05
33544.921875,1.546752922984235e-05
33569.3359375,1.032454472586668e-05
33593.75,1.770408536635143e-05
33618.1640625,2.439926007318442e-05
33642.578125,4.420252251244703e-05
33666.9921875,7.919842029158391e-05
33691.40625,9.876727157227737e-05
33715.8203125,0.0001104712373037671
33740.234375,0.000109767277514844
33764.6484375,8.832575900054771e-05
33789.0625,8.333325904368727e-05
33813.4765625,9.185227680466933e-05
33837.890625,9.326920554939053e-05
33862.3046875,0.000110101880711962
33886.71875,0.0001216256649915846
33911.1328125,9.916367193051606e-05
33935.546875,8.745023726984193e-05
33959.9609375,7.552131605450245e-05
33984.375,5.48480177951548e-05
34008.7890625,5.429632900238436e-05
34033.203125,5.651251498890382e-05
34057.6171875,5.557637652500268e-05
34082.03125,5.903160796066936e-05
34106.4453125,4.929691059626916e-05
34130.859375,4.427913804823049e-05
34155.2734375,3.961781894159637e-05
34179.6875,2.488725428192219e-05
34204.1015625,1.630710526135093e-05
34228.515625,1.01613539639891e-05
34252.9296875,6.316785929067607e-06
34277.34375,3.103435245762026e-05
34301.7578125,5.004717436869577e-05
34326.171875,4.885035144657162e-05
34350.5859375,2.716957871878888e-05
34375,7.588973263322836e-06
34399.4140625,3.86812022574668e-05
34423.828125,5.178234943405257e-05
34448.2421875,4.079164165646411e-05
34472.65625,3.011323098024531e-05
34497.0703125,4.511117080320766e-05
34521.484375,6.314759607741945e-05
34545.8984375,8.537465055083225e-05
34570.3125,9.134158447710527e-05
34594.7265625,7.352776913140844e-05
34619.140625,5.964061096018598e-05
34643.5546875,5.343888636696474e-05
34667.96875,5.078077639389354e-05
34692.3828125,3.978285849919919e-05
34716.796875,2.098344429527968e-05
34741.2109375,1.614661138865565e-05
34765.625,1.252428113523716e-05
34790.0390625,1.175908998021723e-05
34814.453125,1.81095076946717e-05
34838.8671875,2.047178530207834e-05
34863.28125,3.464805139180514e-05
34887.6953125,4.508322036466161e-05
34912.109375,6.493736283652864e-05
34936.5234375,7.28751723613027e-05
34960.9375,5.917916049755197e-05
34985.3515625,4.935706257630567e-05
35009.765625,4.503934500353617e-05
35034.1796875,4.551196396323396e-05
35058.59375,8.241958033201481e-05
35083.0078125,0.0001132175815719862
35107.421875,0.0001216584592294716
35131.8359375,0.0001070650143550787
35156.25,6.149656170423869e-05
35180.6640625,3.582064965563097e-05
35205.078125,3.204778449394763e-05
35229.4921875,5.434646682827645e-05
35253.90625,7.689002097654434e-05
35278.3203125,7.908282756157303e-05
35302.734375,0.0001002081377113673
35327.1484375,0.0001044320427853225
35351.5625,9.083290280257649e-05
35375.9765625,8.936153675890086e-05
35400.390625,8.156640412795499e-05
35424.8046875,7.305671758410813e-05
35449.21875,5.493438641355269e-05
35473.6328125,3.060683449835604e-05
35498.046875,2.136186202438778e-05
35522.4609375,2.599111390026993e-05
35546.875,3.172523599637808e-05
35571.2890625,3.635637707647693e-05
35595.703125,4.638576291975611e-05
35620.1171875,5.264598558683637e-05
35644.53125,4.846688336232604e-05
35668.9453125,3.82140476912732e-05
35693.359375,1.975259202754316e-05
35717.7734375,1.884322401389293e-05
35742.1875,1.533014773768539e-05
35766.6015625,5.099898593776087e-06
35791.015625,9.72665314458502e-06
35815.4296875,1.427078387592949e-05
35839.84375,3.977844702502385e-05
35864.2578125,5.703850502299043e-05
35888.671875,6.396849113013407e-05
35913.0859375,7.506446410159525e-05
35937.5,6.136648619299707e-05
35961.9140625,3.416190664229399e-05
35986.328125,0.0001809405837279555
36010.7421875,0.0003134116085695724
36035.15625,0.0003470494575780118
36059.5703125,0.0003478456041585681
36083.984375,0.0002583744557187701
36108.3984375,9.286143213344608e-05
36132.8125,3.448721897333307e-05
36157.2265625,4.953607316904893e-05
36181.640625,7.001895021177846e-05
36206.0546875,7.412487741983153e-05
36230.46875,6.467734802557901e-05
36254.8828125,6.038795508476057e-05
36279.296875,4.520014553269165e-05
36303.7109375,2.640096107314172e-05
36328.125,1.681118583320004e-05
36352.5390625,5.780045394558243e-06
36376.953125,7.244787573879557e-06
36401.3671875,5.226718577330528e-06
36425.78125,1.194147015731164e-06
36450.1953125,2.599126766251137e-05
36474.609375,5.954940429345095e-05
36499.0234375,7.995816492771338e-05
36523.4375,7.489307401582708e-05
36547.8515625,6.315095647242229e-05
36572.265625,6.7104446730676e-05
36596.6796875,5.909910436185906e-05
36621.09375,3.053558308955196e-05
36645.5078125,1.101826131731008e-05
36669.921875,5.001809566505127e-05
36694.3359375,6.427408235648375e-05
36718.75,5.94304168519087e-05
36743.1640625,5.55841945043649e-05
36767.578125,6.718819802134271e-05
36791.9921875,9.929814787492751e-05
36816.40625,0.000117982514716655
36840.8203125,0.0001148809328172297
36865.234375,0.000104055485943936
36889.6484375,7.367088763986236e-05
36914.0625,4.434134527695666e-05
36938.4765625,4.577328674270752e-05
36962.890625,4.526803552987222e-05
36987.3046875,3.584618976284516e-05
37011.71875,2.389480945522892e-05
37036.1328125,1.214147359091743e-05
37060.546875,2.196702639913047e-05
37084.9609375,1.725552038768555e-05
37109.375,3.861542087722815e-06
37133.7890625,1.744614723671013e-05
37158.203125,1.322080198442953e-05
37182.6171875,7.992706769462016e-06
37207.03125,5.434180412533081e-06
37231.4453125,2.172139854177266e-05
37255.859375,2.592302244316888e-05
37280.2734375,3.215733838443696e-05
37304.6875,4.336985095607844e-05
37329.1015625,6.188947610557269e-05
37353.515625,6.941604145824459e-05
37377.9296875,5.598661513604486e-05
37402.34375,4.986762854902835e-05
37426.7578125,4.870096791208274e-05
37451.171875,4.822279982521252e-05
37475.5859375,4.073699729043031e-05
37500,3.217755647343173e-05
37524.4140625,2.117224334536304e-05
37548.828125,4.4348005700822e-05
37573.2421875,7.204093642256667e-05
37597.65625,7.373356978935533e-05
37622.0703125,7.195272024093465e-05
37646.484375,6.081874024744595e-05
37670.8984375,3.663687817009343e-05
37695.3125,3.1959516310452e-05
37719.7265625,2.63716965643291e-05
37744.140625,1.365506994232504e-05
37768.5546875,1.318685981947527e-05
37792.96875,2.31501581932592e-05
37817.3828125,3.03057868706272e-05
37841.796875,1.888417205146049e-05
37866.2109375,3.189038643945881e-06
37890.625,1.156432318073638e-05
37915.0390625,1.728806990148962e-05
37939.453125,6.009815005592009e-06
37963.8671875,3.930960863226922e-05
37988.28125,4.868570569459766e-05
38012.6953125,3.226971839110252e-05
38037.109375,1.551759343679722e-05
38061.5234375,2.24237548473602e-05
38085.9375,5.28685227208428e-05
38110.3515625,6.305656398699696e-05
38134.765625,6.172186757935509e-05
38159.1796875,5.975535662513633e-05
38183.59375,5.897130409999965e-05
38208.0078125,4.711635918906619e-05
38232.421875,3.921991099185961e-05
38256.8359375,3.586603664557067e-05
38281.25,4.099154002254533e-05
38305.6640625,6.224966909529594e-05
38330.078125,7.254623718938302e-05
38354.4921875,7.77042948815173e-05
38378.90625,8.947542727484817e-05
38403.3203125,9.199603919357745e-05
38427.734375,9.178905188286335e-05
38452.1484375,8.185589271640259e-05
38476.5625,5.527932016774311e-05
38500.9765625,4.38392484086752e-05
38525.390625,4.394142096991543e-05
38549.8046875,4.76172114931491e-05
38574.21875,3.884871901354407e-05
38598.6328125,2.810657055635358e-05
38623.046875,2.752634842705211e-05
38647.4609375,3.307516653691355e-05
38671.875,3.381505863183662e-05
38696.2890625,1.760097922368853e-05
38720.703125,9.553173882357216e-06
38745.1171875,2.960850171622279e-05
38769.53125,3.59437089119893e-05
38793.9453125,2.215194309281914e-05
38818.359375,7.197177364764277e-06
38842.7734375,2.131989492431454e-05
38867.1875,2.647198196567252e-05
38891.6015625,2.481066663343319e-05
38916.015625,2.500863543218208e-05
38940.4296875,3.530455012222942e-05
38964.84375,5.229725697024503e-05
38989.2578125,6.734608293041647e-05
39013.671875,7.184629902030063e-05
39038.0859375,7.507494139896211e-05
39062.5,7.139399156474867e-05
39086.9140625,5.617341735039354e-05
39111.328125,5.190169515625178e-05
39135.7421875,4.704936143075326e-05
39160.15625,3.115098129671553e-05
39184.5703125,2.877057816970062e-05
39208.984375,3.032218660282026e-05
39233.3984375,2.96146639457693e-05
39257.8125,1.488086640270824e-05
39282.2265625,3.663308504403408e-06
39306.640625,2.460269301714409e-05
39331.0546875,5.734008105035552e-05
39355.46875,7.748004777231727e-05
39379.8828125,8.653799574335058e-05
39404.296875,6.813660411581003e-05
39428.7109375,2.883282215529624e-05
39453.125,1.537999251208539e-05
39477.5390625,3.024855890002598e-05
39501.953125,3.635020834169261e-05
39526.3671875,3.931164618583659e-05
39550.78125,4.140577528678728e-05
39575.1953125,3.463103108418809e-05
39599.609375,4.738669020607371e-05
